,tconst,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
67721,tt0069103,Pocket Money,Pocket Money,0,1972,1972,102,"Comedy,Drama,Western",5.4,1762.0
67731,tt0069113,The Poseidon Adventure,The Poseidon Adventure,0,1972,1972,117,"Action,Adventure,Drama",7.1,46785.0
67737,tt0069120,Indian Summer,La prima notte di quiete,0,1972,1972,132,"Drama,Romance",7.2,2311.0
67738,tt0069121,Prime Cut,Prime Cut,0,1972,1972,88,"Action,Crime,Drama",6.7,5464.0
67741,tt0069124,Private Parts,Private Parts,0,1972,1972,87,"Comedy,Horror,Mystery",6.4,1711.0
67750,tt0069134,Pulp,Pulp,0,1972,1972,95,"Comedy,Crime,Drama",5.9,2675.0
67771,tt0069158,Rage,Rage,0,1972,1972,100,"Drama,Mystery,Thriller",6.2,1109.0
67772,tt0069159,"A Reason to Live, a Reason to Die",Una ragione per vivere e una per morire,0,1972,1972,119,Western,6.1,2037.0
67785,tt0069172,Reminiscences of a Journey to Lithuania,Reminiscences of a Journey to Lithuania,0,1972,1972,88,Documentary,7.6,1168.0
67791,tt0069179,The Revengers,The Revengers,0,1972,1972,106,"Drama,Western",6.0,1240.0
67802,tt0069191,Roma,Roma,0,1972,1972,120,"Comedy,Drama",7.3,13241.0
67808,tt0069197,The Call of the Wild,The Call of the Wild,0,1972,1972,105,"Adventure,Family,Western",5.9,1888.0
67809,tt0069198,The Ruling Class,The Ruling Class,0,1972,1972,154,"Comedy,Drama,Musical",7.3,6480.0
67836,tt0069225,Savage Messiah,Savage Messiah,0,1972,1972,97,"Biography,Drama",7.0,1503.0
67840,tt0069229,Treasure Island,Treasure Island,0,1972,1972,95,"Adventure,Family",5.8,1370.0
67846,tt0069235,The Scopone Game,Lo scopone scientifico,0,1972,1972,113,"Comedy,Drama",7.6,2477.0
67847,tt0069236,Score,Score,1,1973,1973,90,"Adult,Comedy,Drama",5.8,1260.0
67848,tt0069237,Scoumoune,La scoumoune,0,1972,1972,101,"Crime,Drama",6.1,1178.0
67850,tt0069239,Season of the Witch,Hungry Wives,0,1972,1972,130,"Drama,Horror",5.6,3622.0
67862,tt0069251,The Serpent,Le serpent,0,1973,1973,124,"Drama,Thriller",6.2,1128.0
67868,tt0069257,Shaft's Big Score!,Shaft's Big Score!,0,1972,1972,104,"Action,Crime,Drama",6.0,3389.0
67884,tt0069273,Sitting Target,Sitting Target,0,1972,1972,93,"Action,Crime,Drama",6.6,1436.0
67889,tt0069278,Skyjacked,Skyjacked,0,1972,1972,101,"Action,Drama,Thriller",5.6,2158.0
67890,tt0069279,Slaughter,Slaughter,0,1972,1972,92,"Action,Crime,Drama",5.9,1127.0
67891,tt0069280,Slaughterhouse-Five,Slaughterhouse-Five,0,1972,1972,104,"Comedy,Drama,Sci-Fi",6.8,13396.0
67892,tt0069281,Sleuth,Sleuth,0,1972,1972,138,"Mystery,Thriller",8.0,48555.0
67893,tt0069282,Slither,Slither,0,1973,1973,97,"Comedy,Crime,Thriller",6.2,1551.0
67900,tt0069289,Snoopy Come Home,Snoopy Come Home,0,1972,1972,81,"Adventure,Animation,Comedy",7.4,4879.0
67902,tt0069291,Snowball Express,Snowball Express,0,1972,1972,93,"Comedy,Family",6.3,1906.0
67904,tt0069293,Solaris,Solyaris,0,1972,1972,167,"Drama,Mystery,Sci-Fi",8.0,93626.0
67914,tt0069303,Sounder,Sounder,0,1972,1972,105,"Drama,Family",7.5,4488.0
67922,tt0069311,Steptoe & Son,Steptoe & Son,0,1972,1972,98,"Comedy,Romance",6.5,1744.0
67929,tt0069318,Straight on Till Morning,Straight on Till Morning,0,1972,1972,96,Thriller,5.7,1322.0
67940,tt0069332,Super Fly,Super Fly,0,1972,1972,91,"Action,Crime,Drama",6.4,8058.0
67949,tt0069341,Tales from the Crypt,Tales from the Crypt,0,1972,1972,92,"Drama,Horror,Mystery",6.9,12014.0
67951,tt0069343,Black Belly of the Tarantula,La tarantola dal ventre nero,0,1971,1971,89,"Horror,Mystery,Thriller",6.3,3416.0
67966,tt0069358,Ecstasy of the Angels,Tenshi no kôkotsu,0,1972,1972,89,"Action,Drama,Mystery",6.3,1028.0
67976,tt0069369,Themroc,Themroc,0,1973,1973,110,Comedy,7.1,1570.0
67978,tt0069371,They Only Kill Their Masters,They Only Kill Their Masters,0,1972,1972,97,"Mystery,Romance,Thriller",6.2,1190.0
67979,tt0069372,The Thing with Two Heads,The Thing with Two Heads,0,1972,1972,91,"Comedy,Sci-Fi",4.5,2633.0
67989,tt0069383,Tintin and the Lake of Sharks,Tintin et le lac aux requins,0,1972,1972,81,"Adventure,Animation,Crime",6.2,2886.0
67996,tt0069390,All the Colors of the Dark,Tutti i colori del buio,0,1972,1972,95,"Horror,Thriller",6.6,4260.0
67998,tt0069393,Tomorrow,Tomorrow,0,1972,1972,103,Drama,7.5,1440.0
68003,tt0069398,Tout Va Bien,Tout va bien,0,1972,1972,95,Drama,6.5,3713.0
68005,tt0069400,Trafic,Trafic,0,1971,1971,96,Comedy,7.1,7041.0
68009,tt0069404,Travels with My Aunt,Travels with My Aunt,0,1972,1972,108,"Adventure,Comedy",6.3,2341.0
68018,tt0069414,Trouble Man,Trouble Man,0,1972,1972,99,"Action,Crime,Drama",6.7,1464.0
68025,tt0069421,Your Vice Is a Locked Room and Only I Have the Key,Il tuo vizio è una stanza chiusa e solo io ne ho la chiave,0,1972,1972,97,"Drama,Horror,Mystery",6.7,4312.0
68030,tt0069427,Twins of Evil,Twins of Evil,0,1971,1971,87,Horror,6.6,5920.0
68038,tt0069436,Ulzana's Raid,Ulzana's Raid,0,1972,1972,103,"Adventure,Drama,Western",7.0,6072.0
68044,tt0069442,A Gorgeous Girl Like Me,Une belle fille comme moi,0,1972,1972,98,"Comedy,Crime,Drama",6.5,2652.0
68051,tt0069449,Up the Sandbox,Up the Sandbox,0,1972,1972,97,"Comedy,Drama",5.8,1497.0
68053,tt0069451,La vallée,La vallée,0,1972,1972,101,Drama,6.4,1377.0
68054,tt0069452,Walter Defends Sarajevo,Valter brani Sarajevo,0,1972,1972,133,"Action,War",8.1,2760.0
68060,tt0069460,The Annuity,Le viager,0,1972,1972,101,Comedy,6.9,1202.0
68064,tt0069464,Virgin Witch,Virgin Witch,0,1972,1972,88,Horror,4.9,1416.0
68066,tt0069466,The Visitors,The Visitors,0,1972,1972,88,"Crime,Drama",6.4,1478.0
68067,tt0069467,Cries & Whispers,Viskningar och rop,0,1972,1972,91,Drama,8.0,35142.0
68092,tt0069492,Wesele,Wesele,0,1973,1973,102,Drama,7.0,1255.0
68095,tt0069495,"What's Up, Doc?","What's Up, Doc?",0,1972,1972,94,"Comedy,Romance",7.7,24887.0
68114,tt0069515,The Wrath of God,The Wrath of God,0,1972,1972,111,"Adventure,Drama,Western",6.0,1256.0
68115,tt0069516,"X, Y and Zee",Zee and Co.,0,1972,1972,110,Drama,5.8,1237.0
68117,tt0069518,The New One-Armed Swordsman,Xin du bi dao,0,1971,1971,98,"Action,Drama",7.2,1649.0
68126,tt0069528,Young Winston,Young Winston,0,1972,1972,157,"Biography,Drama,War",6.7,2702.0
68128,tt0069530,Z.P.G.,Z.P.G.,0,1972,1972,97,"Sci-Fi,Thriller",5.6,1500.0
68266,tt0069671,Abhimaan,Abhimaan,0,1973,1973,122,"Drama,Musical",7.8,2888.0
68282,tt0069687,Alice in the Cities,Alice in den Städten,0,1974,1974,113,Drama,7.9,12241.0
68285,tt0069690,Allonsanfan,Allonsanfàn,0,1974,1974,115,"Drama,History",7.0,1051.0
68292,tt0069697,"Watch Out, We're Mad",...altrimenti ci arrabbiamo!,0,1974,1974,102,"Action,Comedy",7.3,13076.0
68299,tt0069704,American Graffiti,American Graffiti,0,1973,1973,110,"Comedy,Drama",7.4,92568.0
68308,tt0069713,Even Angels Eat Beans,Anche gli angeli mangiano fagioli,0,1973,1973,118,"Action,Comedy,Crime",6.2,3142.0
68310,tt0069715,And Now the Screaming Starts!,And Now the Screaming Starts!,0,1973,1973,91,Horror,5.9,2823.0
68313,tt0069718,Anita,Anita,0,1973,1973,95,Drama,5.1,1679.0
68323,tt0069729,The Arena,The Arena,0,1974,1974,90,"Action,Adventure",5.2,1931.0
68331,tt0069737,Distant Thunder,Ashani Sanket,0,1973,1973,101,Drama,8.0,1603.0
68332,tt0069738,The Asphyx,The Asphyx,0,1972,1972,99,"Horror,Sci-Fi",6.2,2806.0
68339,tt0069745,Female Vampire,La comtesse noire,0,1973,1973,82,Horror,4.7,1965.0
68341,tt0069747,The Mad Adventures of Rabbi Jacob,Les aventures de Rabbi Jacob,0,1973,1973,100,"Adventure,Comedy",7.4,13861.0
68347,tt0069753,Baba Yaga,Baba Yaga,0,1973,1973,89,Horror,5.7,2067.0
68348,tt0069754,The Baby,The Baby,0,1973,1973,84,"Drama,Horror,Thriller",6.1,4014.0
68356,tt0069762,Badlands,Badlands,0,1973,1973,94,"Action,Crime,Drama",7.7,74740.0
68359,tt0069765,Bang the Drum Slowly,Bang the Drum Slowly,0,1973,1973,96,"Drama,Sport",6.8,6001.0
68362,tt0069768,Battle for the Planet of the Apes,Battle for the Planet of the Apes,0,1973,1973,93,"Action,Sci-Fi",5.4,31920.0
68380,tt0069786,Billy Two Hats,Billy Two Hats,0,1974,1974,99,"Drama,Romance,Western",6.3,1481.0
68386,tt0069792,Black Caesar,Black Caesar,0,1973,1973,87,"Action,Crime,Drama",6.4,3670.0
68389,tt0069795,Blackenstein,Blackenstein,0,1973,1973,78,"Horror,Sci-Fi",3.4,1295.0
68402,tt0069808,Blume in Love,Blume in Love,0,1973,1973,115,"Comedy,Drama,Romance",6.2,1207.0
68404,tt0069810,Bobby,Bobby,0,1973,1973,168,"Comedy,Musical,Romance",6.9,1933.0
68409,tt0069815,Happy New Year,La bonne année,0,1973,1973,115,"Comedy,Crime,Drama",7.4,1793.0
68412,tt0069818,The Boss,Il boss,0,1973,1973,109,"Action,Crime,Thriller",6.9,2127.0
68416,tt0069822,Breezy,Breezy,0,1973,1973,106,"Drama,Romance",6.9,5415.0
68418,tt0069824,"Brother Sun, Sister Moon","Fratello sole, sorella luna",0,1972,1972,135,"Biography,Drama,History",7.2,4668.0
68427,tt0069833,Chino,Valdez il mezzosangue,0,1973,1973,98,"Action,Adventure,Drama",6.0,2462.0
68428,tt0069834,Cahill U.S. Marshal,Cahill U.S. Marshal,0,1973,1973,103,"Drama,Western",6.4,6804.0
68432,tt0069838,Bell from Hell,La campana del infierno,0,1973,1973,106,"Horror,Thriller",5.7,1451.0
68434,tt0069840,The Candy Snatchers,The Candy Snatchers,0,1973,1973,94,"Crime,Thriller",6.4,1655.0
68435,tt0069841,Cannibal Girls,Cannibal Girls,0,1973,1973,84,"Comedy,Horror",4.6,1240.0
68441,tt0069847,Carry on Abroad,Carry on Abroad,0,1972,1972,88,Comedy,6.5,3974.0
68442,tt0069848,Carry on Girls,Carry on Girls,0,1973,1973,88,"Comedy,Romance",5.7,2981.0
68445,tt0069851,Frankenstein's Castle of Freaks,Terror! Il castello delle donne maledette,0,1974,1974,89,Horror,3.8,1178.0
68458,tt0069865,Charley Varrick,Charley Varrick,0,1973,1973,111,"Crime,Drama,Thriller",7.5,12719.0
68474,tt0069883,Cinderella Liberty,Cinderella Liberty,0,1973,1973,117,"Drama,Romance",6.8,2299.0
68481,tt0069890,Cleopatra Jones,Cleopatra Jones,0,1973,1973,89,"Action,Crime,Thriller",5.9,3310.0
68486,tt0069895,The Crazies,The Crazies,0,1973,1973,103,"Action,Horror,Sci-Fi",6.1,13846.0
68488,tt0069897,Coffy,Coffy,0,1973,1973,90,"Action,Crime,Thriller",6.8,11932.0
68500,tt0069909,Un comisar acuzã,Un comisar acuzã,0,1974,1974,114,"Action,Crime,Drama",7.6,1058.0
68511,tt0069920,Torso,I corpi presentano tracce di violenza carnale,0,1973,1973,89,"Horror,Mystery,Thriller",6.5,7145.0
68534,tt0069945,Dark Star,Dark Star,0,1974,1974,83,"Comedy,Sci-Fi",6.2,25546.0
68535,tt0069946,The Day of the Dolphin,The Day of the Dolphin,0,1973,1973,104,"Drama,Sci-Fi,Thriller",6.0,3330.0
68536,tt0069947,The Day of the Jackal,The Day of the Jackal,0,1973,1973,143,"Crime,Drama,Thriller",7.8,42134.0
68541,tt0069952,Deadly Weapons,Deadly Weapons,0,1974,1974,75,"Crime,Thriller",3.8,1257.0
68545,tt0069956,Sacrifice!,Il paese del sesso selvaggio,0,1972,1972,93,"Adventure,Horror,Romance",5.4,2361.0
68554,tt0069966,Detroit 9000,Detroit 9000,0,1973,1973,106,"Action,Crime,Drama",6.3,1088.0
68555,tt0069967,Two Men in Town,Deux hommes dans la ville,0,1973,1973,100,"Crime,Drama",7.3,4687.0
68557,tt0069969,The Devil in Miss Jones,The Devil in Miss Jones,1,1973,1973,67,"Adult,Drama,Fantasy",6.2,1633.0
68564,tt0069976,Dillinger,Dillinger,0,1973,1973,107,"Action,Biography,Crime",6.9,5523.0
68573,tt0069986,The Doll Squad,The Doll Squad,0,1973,1973,92,"Action,Adventure,Sci-Fi",4.3,1045.0
68574,tt0069987,A Doll's House,A Doll's House,0,1973,1973,105,Drama,6.4,1310.0
68576,tt0069989,The Don Is Dead,The Don Is Dead,0,1973,1973,115,"Action,Crime,Drama",6.2,1342.0
68577,tt0069990,"Don Juan, or If Don Juan Were a Woman",Don Juan ou Si Don Juan était une femme...,0,1973,1973,90,Drama,5.0,1084.0
68581,tt0069994,Don't Look in the Basement,The Forgotten,0,1973,1973,89,"Horror,Thriller",4.9,3333.0
68582,tt0069995,Don't Look Now,Don't Look Now,0,1973,1973,110,"Drama,Horror,Mystery",7.2,58089.0
68600,tt0070013,The Demoniacs,Les démoniaques,0,1974,1974,100,Horror,5.1,1397.0
68603,tt0070016,Charlotte's Web,Charlotte's Web,0,1973,1973,94,"Adventure,Animation,Drama",6.9,21596.0
68609,tt0070022,Electra Glide in Blue,Electra Glide in Blue,0,1973,1973,114,"Crime,Drama,Mystery",7.1,6019.0
68617,tt0070030,Emperor of the North,Emperor of the North Pole,0,1973,1973,118,"Action,Adventure,Drama",7.2,6632.0
68621,tt0070034,Enter the Dragon,Enter the Dragon,0,1973,1973,102,"Action,Crime,Drama",7.6,106757.0
68626,tt0070039,Horror Rises from the Tomb,El espanto surge de la tumba,0,1973,1973,95,Horror,5.6,1431.0
68627,tt0070040,The Spirit of the Beehive,El espíritu de la colmena,0,1973,1973,98,"Drama,Fantasy",7.8,19239.0
68632,tt0070046,Executive Action,Executive Action,0,1973,1973,91,"Crime,Drama,History",6.7,2896.0
68633,tt0070047,The Exorcist,The Exorcist,0,1973,1973,122,Horror,8.1,416384.0
68646,tt0070061,Love & Anarchy,"Film d'amore e d'anarchia, ovvero 'stamattina alle 10 in via dei Fiori nella nota casa di tolleranza...'",0,1973,1973,124,"Comedy,Drama,Romance",7.7,3319.0
68661,tt0070077,The Friends of Eddie Coyle,The Friends of Eddie Coyle,0,1973,1973,102,"Crime,Drama",7.4,11245.0
68662,tt0070078,From Beyond the Grave,From Beyond the Grave,0,1974,1974,98,"Drama,Fantasy,Horror",6.6,4801.0
68668,tt0070085,Sex & Fury,Furyô anego den: Inoshika Ochô,0,1973,1973,88,"Action,Crime,Drama",6.7,3297.0
68682,tt0070099,The Bride,Gelin,0,1973,1973,92,Drama,7.7,1598.0
68697,tt0070116,Successive Slidings of Pleasure,Glissements progressifs du plaisir,0,1974,1974,105,"Fantasy,Horror,Thriller",6.2,1252.0
68702,tt0070121,Godspell,Godspell: A Musical Based on the Gospel According to St. Matthew,0,1973,1973,103,"Comedy,Drama,Musical",6.5,3456.0
68703,tt0070122,Godzilla vs. Megalon,Gojira tai Megaro,0,1973,1973,81,"Action,Adventure,Family",4.8,6281.0
68711,tt0070130,La Grande Bouffe,La grande bouffe,0,1973,1973,130,"Comedy,Drama",7.1,13774.0
68714,tt0070133,The Burned Barns,Les granges brûlées,0,1973,1973,98,"Crime,Drama,Mystery",6.6,1086.0
68717,tt0070136,The Great Ecstasy of Woodcarver Steiner,Die große Ekstase des Bildschnitzers Steiner,0,1974,1974,45,"Biography,Documentary,Sport",7.6,2682.0
68734,tt0070155,The Harder They Come,The Harder They Come,0,1972,1972,103,"Crime,Drama,Music",6.9,6640.0
68737,tt0070158,Harry in Your Pocket,Harry in Your Pocket,0,1973,1973,103,"Comedy,Crime,Drama",6.3,1416.0
68744,tt0070165,Heavy Traffic,Heavy Traffic,0,1973,1973,77,"Animation,Comedy,Drama",6.5,3458.0
68748,tt0070169,Hell Up in Harlem,Hell Up in Harlem,0,1973,1973,94,"Action,Crime,Drama",5.9,1623.0
68762,tt0070184,Hitler: The Last Ten Days,Hitler: The Last Ten Days,0,1973,1973,106,"Biography,Drama,History",6.5,1706.0
68768,tt0070190,Horror Hospital,Horror Hospital,0,1973,1973,90,"Comedy,Horror,Sci-Fi",5.3,1686.0
68788,tt0070212,The Iceman Cometh,The Iceman Cometh,0,1973,1973,239,Drama,7.2,1737.0
68791,tt0070215,My Name Is Nobody,Il mio nome è Nessuno,0,1973,1973,116,"Comedy,Western",7.3,28016.0
68793,tt0070217,The Illumination,Iluminacja,0,1973,1973,91,Drama,7.1,1753.0
68797,tt0070222,Invasion of the Bee Girls,Invasion of the Bee Girls,0,1973,1973,86,"Horror,Sci-Fi",4.9,2964.0
68807,tt0070233,Ivan Vasilyevich Changes His Profession,Ivan Vasilevich menyaet professiyu,0,1973,1973,88,"Adventure,Comedy,Sci-Fi",8.2,17271.0
68813,tt0070239,Jesus Christ Superstar,Jesus Christ Superstar,0,1973,1973,106,"Drama,History,Musical",7.3,27827.0
68816,tt0070242,Jimi Hendrix,Jimi Hendrix,0,1973,1973,98,"Biography,Documentary,Music",7.7,1756.0
68818,tt0070244,Proxy War,Jingi naki tatakai: Dairi sensô,0,1973,1973,119,"Action,Drama",7.3,1423.0
68819,tt0070245,Hiroshima Death Match,Hiroshima shitô hen,0,1973,1973,99,"Action,Crime,Drama",7.5,1748.0
68820,tt0070246,Battles Without Honor and Humanity,Jingi naki tatakai,0,1973,1973,99,"Crime,Drama",7.4,4020.0
68822,tt0070248,Jonathan Livingston Seagull,Jonathan Livingston Seagull,0,1973,1973,99,"Drama,Family",5.9,2147.0
68836,tt0070262,The Red Snowball Tree,Kalina krasnaya,0,1974,1974,110,Drama,7.7,1837.0
68844,tt0070270,The Killing Kind,The Killing Kind,0,1973,1973,95,"Crime,Drama,Horror",6.1,1130.0
68861,tt0070287,The Last American Hero,The Last American Hero,0,1973,1973,95,"Drama,Sport",6.3,1915.0
68864,tt0070290,The Last Detail,The Last Detail,0,1973,1973,104,"Comedy,Drama",7.5,26103.0
68865,tt0070291,The Last of Sheila,The Last of Sheila,0,1973,1973,120,"Crime,Drama,Mystery",7.2,7444.0
68866,tt0070292,The Laughing Policeman,The Laughing Policeman,0,1973,1973,112,"Crime,Drama,Thriller",6.3,2998.0
68868,tt0070294,The Legend of Hell House,The Legend of Hell House,0,1973,1973,95,Horror,6.7,13394.0
68871,tt0070297,The Legend of the 7 Golden Vampires,The Legend of the 7 Golden Vampires,0,1974,1974,89,"Action,Horror",5.8,4467.0
68873,tt0070299,The Legend of Paul and Paula,Die Legende von Paul und Paula,0,1973,1973,105,"Comedy,Drama,Romance",6.8,1168.0
68874,tt0070300,Lemora: A Child's Tale of the Supernatural,Lemora: A Child's Tale of the Supernatural,0,1973,1973,80,"Fantasy,Horror,Thriller",6.2,2334.0
68900,tt0070328,Live and Let Die,Live and Let Die,0,1973,1973,121,"Action,Adventure,Thriller",6.7,110387.0
68906,tt0070334,The Long Goodbye,The Long Goodbye,0,1973,1973,112,"Comedy,Crime,Drama",7.5,32996.0
68909,tt0070337,Lost Horizon,Lost Horizon,0,1973,1973,150,"Adventure,Drama,Fantasy",5.2,2700.0
68921,tt0070350,The Mack,The Mack,0,1973,1973,110,"Crime,Drama",6.5,3119.0
68922,tt0070351,The MacKintosh Man,The MacKintosh Man,0,1973,1973,98,Thriller,6.3,4806.0
68925,tt0070354,Le Magnifique,Le magnifique,0,1973,1973,95,"Action,Comedy,Fantasy",7.1,5840.0
68926,tt0070355,Magnum Force,Magnum Force,0,1973,1973,124,"Action,Crime,Mystery",7.2,63561.0
68927,tt0070356,Now Where Did the Seventh Company Get to?,Mais où est donc passée la 7ème compagnie,0,1973,1973,95,"Action,Comedy,War",6.9,2287.0
68929,tt0070358,Malicious,Malizia,0,1973,1973,97,"Comedy,Drama,Romance",6.3,3200.0
68930,tt0070359,The Mother and the Whore,La maman et la putain,0,1973,1973,217,"Drama,Romance",7.8,6051.0
68934,tt0070363,The Man Who Loved Cat Dancing,The Man Who Loved Cat Dancing,0,1973,1973,114,"Romance,Western",6.2,1539.0
68950,tt0070379,Mean Streets,Mean Streets,0,1973,1973,112,"Crime,Drama,Thriller",7.2,112137.0
68990,tt0070423,The Freakmaker,The Mutations,0,1974,1974,92,"Horror,Sci-Fi",5.2,1893.0
69001,tt0070434,Namak Haraam,Namak Haraam,0,1973,1973,146,Drama,7.2,1738.0
69005,tt0070438,The Neptune Factor,The Neptune Factor,0,1973,1973,98,"Action,Adventure,Drama",4.3,1161.0
69006,tt0070439,Unbelievable Adventures of Italians in Russia,Neveroyatnye priklyucheniya italyantsev v Rossii,0,1974,1974,104,"Adventure,Comedy,Crime",7.6,5991.0
69011,tt0070444,Night Watch,Night Watch,0,1973,1973,99,"Horror,Mystery,Thriller",6.3,1911.0
69020,tt0070453,Wedding in Blood,Les noces rouges,0,1973,1973,95,"Crime,Drama,Thriller",6.9,1949.0
69026,tt0070460,Day for Night,La nuit américaine,0,1973,1973,116,"Comedy,Drama,Romance",8.0,23646.0
69028,tt0070463,New Mischief by Emil,Nya hyss av Emil i Lönneberga,0,1972,1972,95,"Comedy,Drama,Family",7.2,2639.0
69029,tt0070464,O Lucky Man!,O Lucky Man!,0,1973,1973,178,"Comedy,Drama,Fantasy",7.6,8488.0
69033,tt0070468,The Offence,The Offence,0,1973,1973,112,"Crime,Drama,Thriller",6.9,7350.0
69037,tt0070472,Oklahoma Crude,Oklahoma Crude,0,1973,1973,108,"Comedy,Drama,Western",6.3,1390.0
69039,tt0070474,The Olsen Gang Runs Amok,Olsen-banden går amok,0,1973,1973,100,"Comedy,Crime,Family",7.0,1949.0
69068,tt0070506,Bread and Chocolate,Pane e cioccolata,0,1974,1974,100,"Comedy,Drama",7.5,1886.0
69071,tt0070509,The Paper Chase,The Paper Chase,0,1973,1973,113,"Comedy,Drama",7.2,8243.0
69072,tt0070510,Paper Moon,Paper Moon,0,1973,1973,102,"Comedy,Crime,Drama",8.1,49227.0
69073,tt0070511,Papillon,Papillon,0,1973,1973,151,"Biography,Crime,Drama",8.0,133050.0
69080,tt0070518,Pat Garrett & Billy the Kid,Pat Garrett & Billy the Kid,0,1973,1973,122,"Biography,Drama,Western",7.2,20120.0
69092,tt0070531,Phase IV,Phase IV,0,1974,1974,84,"Horror,Sci-Fi,Thriller",6.4,8948.0
69095,tt0070534,The Knock Out Cop,Piedone lo sbirro,0,1973,1973,107,"Action,Comedy,Crime",6.7,3993.0
69097,tt0070537,Daddy's Deadly Darling,Daddy's Deadly Darling,0,1973,1973,80,Horror,4.8,1307.0
69104,tt0070544,Fantastic Planet,La planète sauvage,0,1973,1973,72,"Animation,Sci-Fi",7.7,33242.0
69117,tt0070557,"Poszukiwany, poszukiwana","Poszukiwany, poszukiwana",0,1973,1973,82,Comedy,7.5,2310.0
69125,tt0070565,The Perfume of the Lady in Black,Il profumo della signora in nero,0,1974,1974,103,"Horror,Mystery,Thriller",6.6,2797.0
69128,tt0070568,Property Is No Longer a Theft,La proprietà non è più un furto,0,1973,1973,126,"Comedy,Drama",7.1,1155.0
69152,tt0070592,Massacre in Rome,Rappresaglia,0,1973,1973,110,"Drama,History,War",6.5,1362.0
69165,tt0070605,Rhinoceros,Rhinoceros,0,1974,1974,104,"Comedy,Drama,Fantasy",5.8,1169.0
69168,tt0070608,Robin Hood,Robin Hood,0,1973,1973,83,"Adventure,Animation,Comedy",7.5,131062.0
69181,tt0070622,Sssssss,Sssssss,0,1973,1973,99,"Horror,Sci-Fi",5.4,3766.0
69187,tt0070628,The Hourglass Sanatorium,Sanatorium pod Klepsydra,0,1973,1973,124,"Drama,Fantasy,Horror",7.5,4477.0
69193,tt0070634,The Satanic Rites of Dracula,The Satanic Rites of Dracula,0,1973,1973,87,Horror,5.5,6503.0
69195,tt0070636,Satanico Pandemonium,Satanico Pandemonium: La Sexorcista,0,1975,1975,89,"Horror,Mystery,Thriller",6.1,1356.0
69199,tt0070640,Save the Tiger,Save the Tiger,0,1973,1973,100,Drama,6.9,5286.0
69200,tt0070641,Slap the Monster on Page One,Sbatti il mostro in prima pagina,0,1972,1972,86,"Drama,Mystery,Thriller",7.4,1398.0
69202,tt0070643,Scarecrow,Scarecrow,0,1973,1973,112,Drama,7.2,18002.0
69212,tt0070653,Scorpio,Scorpio,0,1973,1973,114,"Action,Drama,Thriller",6.4,4879.0
69213,tt0070654,Scream Bloody Murder,Scream Bloody Murder,0,1972,1972,90,Horror,4.7,1139.0
69215,tt0070656,Scream Blacula Scream,Scream Blacula Scream,0,1973,1973,96,"Fantasy,Horror",5.6,2851.0
